会社名,住所,電話番号
博多串焼き 心,大阪府大阪市中央区 農人橋2-1-7,06-6947-3741
クリフォード,大阪府大阪市中央区 淡路町1-3-4,06-6228-0589
しあわせのらーめん ミゥ,大阪府大阪市中央区 森ノ宮中央1-2-21,06-4309-8955
炭火焼食堂膠,大阪府大阪市中央区 淡路町3-6-12,06-6282-7838
上等カレーBR 安土町店,大阪府大阪市中央区 安土町2-5-1,06-6263-5288
きよ助,大阪府大阪市中央区 上本町西1-3-28,06-6767-1767
カフェアンドレストラン 花紋,大阪府大阪市中央区 島之内2-15-16 101,06-6212-2121
麺屋 きょうすけ,大阪府大阪市中央区 安土町1-4-5,06-6226-7263
大手通愛宕屋,大阪府大阪市中央区 大手通2-4-13,06-6809-3938
麺屋 あげは,大阪府大阪市中央区 大手通1-4-1,06-4790-9100
名代宇奈とと 本町店,大阪府大阪市中央区 安土町3-4-2,06-6265-6969
犬ふれあいカフェDolbom dog Cafe,大阪府大阪市中央区 道頓堀1-東2-10,06-7502-1221
すぎはら,大阪府大阪市中央区 淡路町1-5-10,06-6223-0032
AB‐kitchen,大阪府大阪市中央区 安土町1-4-10,06-6484-5576
酒と魚 たにろく クッチョロ,大阪府大阪市中央区 上本町西2-6-23,06-7505-8415
カフェルアーブル,大阪府大阪市中央区 安堂寺町2-2-24,06-4392-7910
CAFE icoi,大阪府大阪市中央区 森ノ宮中央1-22-4,06-7503-1055
Wapiti,大阪府大阪市中央区 安土町1-4-5,06-4963-3332
北浜×昭和レトロ酒場 よし富,大阪府大阪市中央区 高麗橋2-4-21,06-6231-4109
すし政,大阪府大阪市中央区 上本町西2-1-14,06-6762-6106
シマネヤ北浜,大阪府大阪市中央区 高麗橋2-4-14,06-6227-8663
Dolbomカフェ,大阪府大阪市中央区 道頓堀1-東2-10,06-7502-1221
Northwood Tea Room,大阪府大阪市中央区 森ノ宮中央1-23-11,06-6947-2605
北浜鮨やまの,大阪府大阪市中央区 高麗橋1-3-2,06-6210-5960
カフェ＆グルメショップ カフェベル,大阪府大阪市天王寺区 上本町6-1-55 シェラトン都ホテル大阪 フロア M2F,06-6773-5582
モスバーガー あべちか店,大阪府大阪市天王寺区 堀越町3,06-4305-8181
SPOONBILL 天王寺,大阪府大阪市天王寺区茶臼山町5-55,06-6796-9186
松屋 谷町九丁目店,大阪府大阪市天王寺区生玉前町1-21,06-6774-7221
餃子の王将 鶴橋駅前店,大阪府大阪市天王寺区下味原町1-17,06-6772-9700
餃子の王将 玉造店,大阪府大阪市天王寺区玉造元町3-31,06-6761-9277
餃子の王将 天王寺店,大阪府大阪市天王寺区悲田院町9-16,06-6779-3786
餃子の王将 天王寺堀越店,大阪府大阪市天王寺区堀越町10-15,06-6772-5662
ハンバーグレストラン びっくりドンキー 天王寺店,大阪府大阪市天王寺区茶臼山町4-6,06-6774-4180
本格炭火焼居酒屋 貴鶏屋 鶴橋店,大阪府大阪市天王寺区小橋町3-10,06-6766-6676
大枡,大阪府大阪市天王寺区玉造元町3-2,06-6768-9768
トロイカ＆リビエラ,大阪府大阪市天王寺区玉造元町3-22,06-6768-4388
焼肉アジヨシ 鶴橋総本店,大阪府大阪市天王寺区下味原町2-2,06-6772-7760
焼肉アジヨシ 鶴橋別館,大阪府大阪市天王寺区下味原町3-15,06-6773-2989
鶴一 本店,大阪府大阪市天王寺区下味原町3-3,06-6777-2390
焼肉 白雲台 鶴橋駅前店,大阪府大阪市天王寺区下味原町5-26,06-6774-4129
聚楽,大阪府大阪市天王寺区下味原町2-8,06-6774-5007
鮨 原正,大阪府大阪市天王寺区上之宮町3-30,06-6773-5518
bar blue,大阪府大阪市天王寺区玉造元町12-21,06-7220-9841
居酒屋たこ焼き 風林火山,大阪府大阪市天王寺区生玉町9-22,06-6779-2121
さぬきうどん きたじま,大阪府大阪市天王寺区玉造元町18-22,080-8314-7850
おおいた和牛 焼肉 金ちゃん 鶴橋style,大阪府大阪市天王寺区下味原町2-18,06-6770-5551
神和牛 本店,大阪府大阪市天王寺区下味原町5-20,06-6776-9029
海鮮問屋 吾作どん 天王寺北店,大阪府大阪市天王寺区堀越町16-4,06-6771-5391
吾作どん 天王寺公園前店,大阪府大阪市天王寺区堀越町13-14,06-6779-5391
焼肉ホルモン かど家 鶴橋店,大阪府大阪市天王寺区下味原町1-20,06-6773-2929
韓国料理 焼肉 山賊,大阪府大阪市天王寺区舟橋町19-5,06-6191-9980
炭火焼肉 鶴橋七輪,大阪府大阪市天王寺区下味原町5-24,06-6771-0691
ホテル アウィーナ 大阪,大阪府大阪市天王寺区石ケ辻町19-12,06-6772-1445
KNEADERS,大阪府大阪市天王寺区茶臼山町115-1,06-6776-7019
天王寺 豆ふ屋 やすまる 〜豆富と鮨と日本料理〜,大阪府大阪市天王寺区悲田院町1-24,06-6776-8809
やよい軒 天王寺駅前店,大阪府大阪市天王寺区悲田院町9-19,06-6776-9611
洋風居酒屋 ジナンボウ,大阪府大阪市天王寺区東上町6-13,06-6774-3155
青いナポリ イン・ザ・パーク 天王寺 てんしば,大阪府大阪市天王寺区茶臼山町5-55,06-6773-2225
ケミチプ鶴橋本店,大阪府大阪市天王寺区下味原町2-10,06-4302-4063
サムギョプサルとカンジャンケジャンのお店 韓国居酒屋 梨泰院,大阪府大阪市天王寺区下味原町1-21,090-2063-0220
季節料理 天田,大阪府大阪市天王寺区堀越町13-9,06-6776-0039
磯丸水産 天王寺北口店,大阪府大阪市天王寺区悲田院町4-17,06-6718-6447
TRATTORIA ROCCIA,大阪府大阪市天王寺区玉造元町17-13,06-6777-1671
つけ麺 雀 夕陽丘店,大阪府大阪市天王寺区生玉寺町2-12,06-6773-6766
焼肉 裏天王寺安兵衛,大阪府大阪市天王寺区堀越町13-10,06-6777-8668
海鮮・牡蠣 裏天王寺サカナエビス,大阪府大阪市天王寺区堀越町16-16,06-6776-8029
ラーメンこぶた,大阪府大阪市天王寺区南河堀町3-27,06-4400-5668
ファームビュッフェ mothers てんしば店,大阪府大阪市天王寺区茶臼山町5-55,090-7358-0245
鶴橋焼肉 牛一 新館,大阪府大阪市天王寺区下味原町5-19,06-6772-9191
鶴橋焼肉 牛一 本店,大阪府大阪市天王寺区下味原町2-7,06-6772-9155
なべむー,大阪府大阪市天王寺区玉造元町3-29,06-6777-1164
地鶏専門 たか鳥 天王寺店,大阪府大阪市天王寺区堀越町15-15,06-6775-4649
ポムの樹 天王寺MIOプラザ館店,大阪府大阪市天王寺区 悲田院町10-48,06-6776-7708
La grue,大阪府大阪市天王寺区東上町2-2,06-6773-8555
串八珍 鶴橋店,大阪府大阪市天王寺区 東上町2-2,06-6779-0823
小原庄助,大阪府大阪市天王寺区 舟橋町1-21,06-6763-5097
信濃蕎麦,大阪府大阪市天王寺区 堀越町15-15,06-6771-9475
新力,大阪府大阪市天王寺区 堀越町15-17,06-6779-9365
陣屋,大阪府大阪市天王寺区 真法院町20-2,06-6772-8870
ひまわり亭,大阪府大阪市天王寺区 石ケ辻町6-13,06-6772-5625
すずらん,大阪府大阪市天王寺区 悲田院町4-11,06-6779-3656
つるや,大阪府大阪市天王寺区 堀越町14-6,06-6771-0845
明月館 上本町本店,大阪府大阪市天王寺区 小橋町12-2,06-6763-2929
居酒屋 細雪,大阪府大阪市天王寺区 玉造元町2-32,06-6768-9549
串季,大阪府大阪市天王寺区 上之宮町2-16,06-6771-9449
お立ち呑み処 種よし,大阪府大阪市天王寺区 堀越町15-13,06-6779-2370
天王寺中や,大阪府大阪市天王寺区 悲田院町9-16,06-6771-5776
都スタンド,大阪府大阪市天王寺区 悲田院町9-16,06-6771-8529
更科,大阪府大阪市天王寺区 国分町17-13,06-6771-1264
蕎麦・鍋 冨士屋,大阪府大阪市天王寺区 悲田院町10-48,06-6779-7466
東洋軒,大阪府大阪市天王寺区 玉造元町2-34,06-6761-5840
（株）天王寺すゑひろ,大阪府大阪市天王寺区 悲田院町9-18,06-6771-1181
ミーティング,大阪府大阪市天王寺区 東上町1-51,06-6779-8586
海麟,大阪府大阪市天王寺区 玉造元町3-34,06-6768-8801
一政すし,大阪府大阪市天王寺区 玉造元町10-19,06-6763-3945
すし幸,大阪府大阪市天王寺区 舟橋町20-13,06-6762-7680
寿司処びんび,大阪府大阪市天王寺区 玉造元町12-19,06-6764-9917
浪花すし,大阪府大阪市天王寺区 舟橋町18-4,06-6764-5488
やなぎ季節の味処,大阪府大阪市天王寺区 舟橋町11-4,06-6761-6061
とんがらし土井,大阪府大阪市天王寺区 舟橋町20-19,06-6764-4301
炭火焼 八剣伝 天王寺店,大阪府大阪市天王寺区 堀越町15-5,06-6774-3185
お好み焼きもみじ,大阪府大阪市天王寺区 生玉町9-19,06-6773-3080
焼肉 かな,大阪府大阪市天王寺区 東上町1-65,06-6773-6967
さつまラーメン 上六店,大阪府大阪市天王寺区 上之宮町4-33,06-6773-3528
cafeガニメデ,大阪府大阪市天王寺区 味原町13-12,06-6762-1085
カルチェ,大阪府大阪市天王寺区 生玉前町5-8,06-6779-4663
喫茶 街,大阪府大阪市天王寺区 玉造元町21-23,06-6761-6420
休憩館,大阪府大阪市天王寺区 六万体町3-16,06-6772-4466
味千園,大阪府大阪市天王寺区 生玉町11-29,06-6779-0881
ラブ,大阪府大阪市天王寺区 餌差町16-5,06-6768-9712
中華 金柑 KINKAN,大阪府大阪市天王寺区 舟橋町18-4,06-7893-0423
隆,大阪府大阪市天王寺区 東上町2-2,06-6774-2989
炭火居酒屋 やな川,大阪府大阪市天王寺区 舟橋町12-4,06-6761-6286
ドトールコーヒーショップ 天王寺北口店,大阪府大阪市天王寺区 堀越町14-12,06-6774-6786
海南亭,大阪府大阪市天王寺区 小橋町3-15,06-6761-2220
十割そば きらく,大阪府大阪市天王寺区 生玉前町5-28,06-6773-0700
miette,大阪府大阪市天王寺区 味原町2-10,06-6764-0021
市村酒店,大阪府大阪市天王寺区 生玉前町1-27,06-6771-7661
居酒屋 鮮道 こんび,大阪府大阪市天王寺区 堀越町13-15,06-6770-5305
大番,大阪府大阪市天王寺区 舟橋町19-9,06-6762-2123
quattroPLUS,大阪府大阪市天王寺区 舟橋町19-3,06-6711-0088
焼肉 味道,大阪府大阪市天王寺区 堀越町14-7,06-6779-3613
グリル こがね,大阪府大阪市天王寺区 生玉町11-27,06-6771-6182
あべのたこやき やまちゃん 天王寺北口店,大阪府大阪市天王寺区 堀越町14-12,06-7850-7080
爛,大阪府大阪市天王寺区 玉造元町3-23,06-6763-5732
旬菜と海鮮 森田屋,大阪府大阪市天王寺区 堀越町12-11,06-6772-6256
穂°ん亭,大阪府大阪市天王寺区 玉造元町12-11,06-6768-9858
喫茶 ルプラ,大阪府大阪市天王寺区 小橋町8-15,06-6762-6784
カレーライス専門店 福島 上等カレー 鶴橋店,大阪府大阪市天王寺区 舟橋町15-18,06-6762-8865
BATA2,大阪府大阪市天王寺区 生玉前町1-25,06-6772-8694
お好み焼 初幸,大阪府大阪市天王寺区 舟橋町20-24,06-6768-8250
きくや,大阪府大阪市天王寺区 堀越町13-12,06-6779-5276
やきとりの名門 秋吉 天王寺店,大阪府大阪市天王寺区 悲田院町4-22,06-6771-6577
cafe＆bar Lgt,大阪府大阪市天王寺区 生玉前町2-8,06-6711-0223
活魚料理  いしかわ,大阪府大阪市天王寺区 玉造元町18-1,06-6761-5083
なにわの大衆居酒屋 酔虎伝 てんのじ村店,大阪府大阪市天王寺区 堀越町14-5,06-6775-0277
花野商店,大阪府大阪市天王寺区 堀越町12-6,06-6771-7006
ユーミン,大阪府大阪市天王寺区 空堀町6-1,06-6762-9088
喫茶みさ,大阪府大阪市天王寺区 生玉前町4-13,06-6779-3718
細川酒店,大阪府大阪市天王寺区 空清町8-21,06-6768-2590
バー スペランツア,大阪府大阪市天王寺区 舟橋町19-2,06-7896-4569
オールドリバー,大阪府大阪市天王寺区 小宮町10-9,06-6773-5933
ヒロマル,大阪府大阪市天王寺区 堀越町14-4,06-6771-0080
らーめん風ちゃん,大阪府大阪市天王寺区 空清町2-22,06-7165-0974
悦来閣,大阪府大阪市天王寺区 悲田院町4-24,06-6772-1218
あんにょん,大阪府大阪市天王寺区 東上町3-1,06-6772-8189
WARAKU,大阪府大阪市天王寺区 玉造元町2-20,06-6191-6363
灘屋,大阪府大阪市天王寺区 玉造元町3-30,06-6762-3230
大和焼肉やまとく,大阪府大阪市天王寺区 舟橋町17-4,06-6767-4129
バー レストラン エイチケイナイン,大阪府大阪市天王寺区 生玉町1-32,06-6776-5656
マトバコーヒ店,大阪府大阪市天王寺区 堀越町10-14,06-6779-3900
煮干しらーめん玉五郎 鶴橋店,大阪府大阪市天王寺区 舟橋町19-10,06-6761-3457
shiki,大阪府大阪市天王寺区 生玉前町1-28,06-4305-3332
美味ひでき,大阪府大阪市天王寺区 玉造元町4-8,06-7163-1769
立ち呑みおばんざい亀ちゃん,大阪府大阪市天王寺区 玉造元町6-1,06-6761-7780
居酒屋 彩季,大阪府大阪市天王寺区 玉造元町2-20,06-4304-7023
タリーズコーヒー 天王寺公園店,大阪府大阪市天王寺区 茶臼山町5-55,06-6711-0911
スターバックスコーヒー 天王寺ミオ プラザ館店,大阪府大阪市天王寺区 悲田院町10-48,06-6776-7706
INITIUM,大阪府大阪市天王寺区 舟橋町12-3,06-6777-5692
らーめん 賛平,大阪府大阪市天王寺区 舟橋町18-2,06-4977-9677
玉造お好み焼き ぶ武,大阪府大阪市天王寺区 玉造元町2-32,06-6777-1958
koti kaze,大阪府大阪市天王寺区 空清町2-22,06-6766-6505
吉田 新館,大阪府大阪市天王寺区 東上町3-15,06-6776-0158
麺と肉 だいつる 鶴橋店,大阪府大阪市天王寺区 舟橋町18-3,06-6777-8330
中国料理 其蘭,大阪府大阪市天王寺区 真法院町7-29,06-6776-8876
酒宴 菜乃庵,大阪府大阪市天王寺区 茶臼山町2-23,06-6770-5757
おばんざいバル b,大阪府大阪市天王寺区 石ケ辻町18-18,06-6774-2723
greenstand 栄養と運動のお店,大阪府大阪市天王寺区 舟橋町19-16,06-6796-7860
裏天王寺店 焼とんya たゆたゆ,大阪府大阪市天王寺区 悲田院町4-22,06-6774-8100
KITCHEN CEBOLLA,大阪府大阪市天王寺区 空堀町16-13,06-7777-1331
鶏家 利,大阪府大阪市天王寺区 舟橋町17-1,06-6777-8172
YARD Coffee＆Craft Chocolate,大阪府大阪市天王寺区 茶臼山町1-3,06-6776-8166
ナップンナムジャデソン,大阪府大阪市天王寺区 舟橋町15-16,06-6765-6262
my bowl,大阪府大阪市天王寺区 真法院町11-3,06-6776-8388
ラーメン フクロウ,大阪府大阪市天王寺区 舟橋町15-24,06-7221-0640
麺FACTORY JAWS 2nd,大阪府大阪市天王寺区 玉造元町3-28,06-4304-0042
鶴橋駅前ホルモン えびす,大阪府大阪市天王寺区 舟橋町18-4,06-6762-8929
デジサット本店,大阪府大阪市天王寺区 玉造元町2-13,06-7503-6831
松のや 四天王寺前夕陽ケ丘店,大阪府大阪市天王寺区四天王寺1-7-11,06-6776-8116
餃子の王将 寺田町店,大阪府大阪市天王寺区寺田町2-4-9,06-6773-5711
海鮮酒場 おか長 あべちか店,大阪府大阪市天王寺区堀越町16 あべちか,06-6777-9399
がんこ 桃谷店,大阪府大阪市天王寺区烏ケ辻1-3-25,050-1720-2493
博多創作料理と炙りもつ鍋 わらじや 上本町店,大阪府大阪市天王寺区上本町6-6-2,06-6776-7776
上本町 天繁,大阪府大阪市天王寺区上汐3-2-20,06-6771-6511
炭火焼とり 赤目,大阪府大阪市天王寺区上汐3-7-16,06-6773-1360
備長炭 焼肉萬野 上七店,大阪府大阪市天王寺区上本町7-2-30,06-4305-1110
外灘紅緑灯 本館,大阪府大阪市天王寺区大道1-7-5,06-6777-7740
四天王寺 はやうち,大阪府大阪市天王寺区四天王寺1-12-6,06-6773-2858
まかない BAR,大阪府大阪市天王寺区寺田町2-1-8,06-7502-1966
浪花焼肉 肉タレ屋,大阪府大阪市天王寺区寺田町2-2-7,06-6776-9393
鮨バル 月のね 上本町,大阪府大阪市天王寺区上汐3-7-14,06-6718-5588
済州島テールスープ専門店,大阪府大阪市天王寺区勝山1-6-4,06-6772-7822
お好み焼 金のてこ,大阪府大阪市天王寺区大道4-1-5,06-6771-0315
きりん寺 桃谷店,大阪府大阪市天王寺区烏ケ辻1-1-9,06-6777-3953
酒遊 赤のれん あべ地下店,大阪府大阪市天王寺区堀越町 アベノ地下街,06-6772-9522
りき六,大阪府大阪市天王寺区 上汐3-1-3,06-6773-2056
とんかつKYK アベノ地下街店,大阪府大阪市天王寺区堀越町 アベノ地下街,06-6772-5385
焼肉満憶 －まんおく－,大阪府大阪市天王寺区堂ケ芝1-11-15,06-6777-8429
ホルモン大和寺田町店,大阪府大阪市天王寺区 大道4-2-7,06-6773-1006
馳走庵 上本町店,大阪府大阪市天王寺区上本町6-4-18,06-6774-0504
たなか屋 炭焼酒場,大阪府大阪市天王寺区 上本町4-1-17,06-6761-8955
カチソウゾウ,大阪府大阪市天王寺区 東高津町6-9,06-4304-1616
行たり来たり,大阪府大阪市天王寺区 大道4-9-1,06-6772-6135
酒豪,大阪府大阪市天王寺区 下味原町1-13,06-6771-6050
ボナンザ,大阪府大阪市天王寺区 烏ケ辻2-2-15,06-6773-1305
Carlton Tea House,大阪府大阪市天王寺区 上本町8-2-5,06-6771-1151
BUCATINI,大阪府大阪市天王寺区 四天王寺1-8-11,06-6773-5652
Pomodoro Fresca,大阪府大阪市天王寺区 烏ケ辻1-1-22,06-6772-9353
炭火焼肉 う志苑,大阪府大阪市天王寺区 大道4-11-11,06-6771-5587
喜楽亭,大阪府大阪市天王寺区 上汐4-1-31,06-6779-7154
大門,大阪府大阪市天王寺区 下味原町1-6,06-6773-0075
道楽,大阪府大阪市天王寺区 勝山4-4-7,06-6771-4719
八光園,大阪府大阪市天王寺区 大道3-1-1,06-6771-9835
