会社名,住所,電話番号
とんかつ処 勝裕,京都府京都市下京区 西七条南月読町97,075-313-0303
中華美食店 中光園,京都府京都市下京区 上之町18-16,075-351-6971
葉菜,京都府京都市下京区 若宮町554-3,075-361-8650
薮そば,京都府京都市下京区 高辻猪熊町341,075-841-3076
京・朱雀 すし市場,京都府京都市下京区 朱雀分木町80,075-321-4418
菜ノ菜,京都府京都市下京区 西七条市部町78,075-322-0155
Hygge,京都府京都市下京区 西新屋敷中堂寺町74,075-708-7956
オーガニックハウス salute 京都,京都府京都市下京区 東塩小路町600-31,075-341-3737
フレンチ食堂 nico,京都府京都市下京区 西前町377-2,075-777-3803
とんかつ信,京都府京都市下京区 裏片町198-5,075-344-5276
村上食堂,京都府京都市下京区 西七条北東野町95,075-313-5523
Toru Cafe,京都府京都市下京区 烏丸2-307,075-361-0787
バー マッチング モウル,京都府京都市下京区 上柳町315-13,075-201-4963
もしも屋,京都府京都市下京区 西橋詰町771-1,075-748-1181
呑道楽,京都府京都市下京区 夷馬場町1-1,075-371-8880
一献 うるうる,京都府京都市下京区 燈籠町601-1,075-352-0680
ニュー烏丸,京都府京都市下京区 上柳町315-19,075-746-5270
レン,京都府京都市下京区 植松町709-3,075-361-1177
和家,京都府京都市下京区 柿本町592-5,075-406-5212
株式会社橋本酒店,京都府京都市下京区 西七条南中野町48,075-313-3836
和食晴ル,京都府京都市下京区 神明町230-2,075-351-1881
炭火焼肉 とく,京都府京都市下京区 北不動堂町570-3,075-361-1129
和楽味 いしまる,京都府京都市下京区 塗師屋町127-1,075-341-6333
鉄板バーグ RUN Mっつん,京都府京都市下京区 市之町260-1,075-344-0067
コメダ珈琲店 西大路八条店,京都府京都市下京区 梅小路高畑町17,075-311-9818
麺匠 たか松 四条店,京都府京都市下京区 元悪王子町39-2,075-371-0810
WINE BAR marco,京都府京都市下京区 市之町246-38,075-341-5130
京TAKOYAKI‐8 BAR,京都府京都市下京区 朱雀正会町12,075-344-1500
Walden Woods Kyoto,京都府京都市下京区 栄町508-1,075-344-9009
マーマー コーヒー 京都,京都府京都市下京区 八王子町103,075-708-6264
大八,京都府京都市下京区 西七条西八反田町77,075-314-3781
京都ビアラボ 〜Kyoto Beer Lab〜,京都府京都市下京区 十禅師町201-3,075-352-6666
オステリア コチネッラ,京都府京都市下京区 新開町397-2,075-365-4300
やきとり大吉 西七条店,京都府京都市下京区 西七条北東野町25,075-312-3880
志,京都府京都市下京区 筋屋町144-8,075-354-5421
洋食グリルスタンド,京都府京都市下京区 筒金町51-2,075-746-5770
月村,京都府京都市下京区 船頭町198,075-351-5306
お酒と食事 うり,京都府京都市下京区 足袋屋町317-15,075-344-7899
DANIEL‘s MONDO〜ダニエルズモンド〜 京都駅前店,京都府京都市下京区 東油小路町552-15,075-708-3266
山本まんぼ,京都府京都市下京区 小稲荷町61-54,075-341-8050
料理屋まえかわ,京都府京都市下京区 難波町405,075-744-0808
カモガワ アーツ＆キッチン,京都府京都市下京区 大宮町463-4,075-746-3234
TAKASEGAWA,京都府京都市下京区 市之町260-4,075-746-4788
COPPIE,京都府京都市下京区 高辻猪熊町367,050-3139-1491
知里十利,京都府京都市下京区 布屋町92-1,075-365-0408
トラットリア みのうら,京都府京都市下京区 筋屋町144-5,075-353-3377
貝だし麺 きた田,京都府京都市下京区 北不動堂町570-3,075-366-4051
suba,京都府京都市下京区 美濃屋町182-10,075-708-5623
Gallery＆Cafe SOQSO,京都府京都市下京区 中堂寺北町18,075-874-2155
富小路粥店,京都府京都市下京区 徳正寺町41-2,075-744-0662
葵,京都府京都市下京区東塩小路釜殿町31-1,075-661-8998
鉄板居酒屋 京とんちん亭 みやこみち店,京都府京都市下京区東塩小路釜殿町31-1,075-693-9911
焼肉の文屋,京都府京都市下京区朱雀内畑町2-3,075-311-2915
焼肉 ホルモン 蔵 寺町店,京都府京都市下京区貞安前之町609 寺町通,075-344-0001
ゴーゴーカレー 京都丹波口駅前スタジアム,京都府京都市下京区中堂寺北町1-107,075-315-0655
高瀬川 槇,京都府京都市下京区北市之町240-2,075-746-5035
ルポゼ,京都府京都市下京区西七条西石ケ坪町8-2,080-4249-7192
全席個室 食べ放題 居酒屋 焼き鳥 地鶏 河原町酒場 京都河原町店,京都府京都市下京区真町-97 6F,075-708-8818
こらく,京都府京都市下京区朱雀内畑町44-3,075-600-0147
糀・幸福飯店 京都ポルタ店,京都府京都市下京区東塩小路町902 京都ポルタ,075-366-5258
ほっともっと 西大路七条店,京都府京都市下京区西七条比輪田町12-4,075-325-5553
炭火焼ホルモン やきや,京都府京都市下京区中堂寺南町59-8,075-200-2381
ハゲ天 京都ポルタ店,京都府京都市下京区東塩小路町902 京都ポルタ,075-343-3018
ダイニング居酒屋 nanana 四条河原町店,京都府京都市下京区真町97 4F,075-251-0025
やきとり大吉 五条七本松店,京都府京都市下京区 中堂寺南町59-6,075-311-1599
和,京都府京都市下京区 万寿寺中之町92-2,075-352-6080
むらかた,京都府京都市下京区 中堂寺北町40-1,075-311-4300
安兵衛,京都府京都市下京区 大江町533-1,075-351-5234
ちろりん村,京都府京都市下京区 西七条八幡町17-7,075-311-3411
居酒屋風お好み焼き 三喜,京都府京都市下京区 下松屋町下長福寺町295-3,075-343-2947
五徳,京都府京都市下京区 中堂寺壬生川町8-6,075-343-3091
大香園,京都府京都市下京区 中堂寺北町1-20,075-811-6031
たちばなや,京都府京都市下京区 七条御所ノ内北町58,075-316-0622
やす田,京都府京都市下京区 七条御所ノ内南町39,075-312-8023
ミスタードーナツ 近鉄京都 ショップ,京都府京都市下京区 東塩小路釜殿町31-1,075-693-8155
551蓬莱 京都高島屋店,京都府京都市下京区 真町52 京都タカシマヤ,075-252-5510
もり平,京都府京都市下京区 東塩小路釜殿町31-1,075-661-2462
すし昌,京都府京都市下京区 東塩小路釜殿町31-1,075-661-6899
ロンド,京都府京都市下京区 朱雀分木町80-26,075-312-8618
麺ず食楽部 十文字,京都府京都市下京区 西新屋敷下之町5-2,075-371-8486
栄喜知,京都府京都市下京区 玉津島町307 1F,075-361-4710
SUN to MOON 〜さんとむーん〜,京都府京都市下京区 中堂寺北町7-5,075-812-3360
京都塩元帥,京都府京都市下京区 西七条名倉町34-2,075-316-3580
串処 眞三朗,京都府京都市下京区 西七条中野町12-17,075-325-0944
きりんやフーズ,京都府京都市下京区 朱雀宝蔵町101-14,075-311-3355
さんまる,京都府京都市下京区 中堂寺北町38-12,075-321-9598
喫茶バンブー,京都府京都市下京区 西七条御前田町23-5,075-312-1306
コテツ,京都府京都市下京区 船頭町232-2,075-371-5883
Asperge Blanche,京都府京都市下京区 横諏訪町313-2,075-352-4570
ちもと,京都府京都市下京区 西石垣通四条下ル,075-351-1846
ラーメン 京龍,京都府京都市下京区 四条大宮町18-7,075-822-0006
matatabi,京都府京都市下京区 船頭町225-3,075-746-3696
ふぅふぅてい,京都府京都市下京区 七条御所ノ内本町37,075-322-2525
あなご料理 大金,京都府京都市下京区 高辻西洞院町801-5,075-778-1688
ラーメン魁力屋 丹波口店,京都府京都市下京区 中堂寺北町15-1,075-874-4499
お好み焼き よりみち,京都府京都市下京区 東之町17 1F,075-672-0054
どんどん 西七店,京都府京都市下京区 西七条北衣田町11-2,075-314-1223
お好み焼き おこ山,京都府京都市下京区 西七条御領町93-2,075-874-2622
シガコーヒー,京都府京都市下京区 西七条御領町25-2,075-315-8486
Grill Hana Chocolat,京都府京都市下京区 西七条掛越町33-3,075-315-0155
ベトキッチン アンコム 29,京都府京都市下京区 中堂寺北町2-9,075-555-0995
紡 Cafe,京都府京都市下京区 東塩小路町684 1F,075-352-6400
ホルモン千葉,京都府京都市下京区 船頭町234-1,075-352-6162
papillon,京都府京都市下京区 材木町505-41,075-600-9244
菊乃井 露庵,京都府京都市下京区木屋町四条下ル斉藤町118,075-361-5580
京都 和食 きはる,京都府京都市下京区柳馬場綾小路永原町147-2,075-200-7336
完全個室×京都駅前 京甚兵衛,京都府京都市下京区東塩小路町557-1 4F,075-708-2565
Germoglio ジェルモーリオ,京都府京都市下京区東境町172 ネオヒルズ2F,075-343-0690
DEUX FILLES,京都府京都市下京区綾材木町199-2 1F,075-757-2722
Cenetta Barba,京都府京都市下京区匂天神町642 スピードビル1F,075-708-3606
鳥伊,京都府京都市下京区猪熊四条下ル松本町278,075-841-1937
バル agiyao,京都府京都市下京区深草町592-3 1F,075-344-8070
［完全個室］京野菜居酒屋 ひとくち 四条河原町店,京都府京都市下京区真町97 イマージアムビル5F,075-255-8555
京料理と串焼き 京串 京都駅前店,京都府京都市下京区真苧屋町218 GARNETSTARTINGBLDG3F,075-746-3232
KYOTO GOJO ONO（京都五条 小野）,京都府京都市下京区万寿寺町140 THE BLOSSOM KYOTO,075-708-5533
串カツ 咲々,京都府京都市下京区東塩小路町711-8 1F,075-585-5094
食べ放題 個室居酒屋 寿司 肉汁餃子 きやまち道場 京都河原町店,京都府京都市下京区真町97 イマージアムビル6F,075-708-8818
BLOW木屋町,京都府京都市下京区真町97 イマージアムビル7F,075-746-2400
やよい軒 五条烏丸店,京都府京都市下京区五条烏丸東入松屋町416,075-353-1805
焼肉はやし 四条店,京都府京都市下京区 綾小路室町西入善長寺町152,075-341-0055
ファイアーキング,京都府京都市下京区 七条御所ノ内南町96-1,075-321-1770
京料理 宿屋 枳殻荘,京都府京都市下京区 河原町七条上ル一筋目西入,075-371-7781
孫兵衛,京都府京都市下京区 東塩小路釜殿町31-1-18,075-661-8505
食堂ルインズ,京都府京都市下京区 河原町四条下る稲荷町319,075-708-5853
花水木,京都府京都市下京区 東塩小路町579-24 3F,075-343-4788
coffee shop MIWAKU,京都府京都市下京区 東塩小路町579-24 1F,075-343-4788
L'Escamoteur,京都府京都市下京区 斎藤町138-9 2F,075-708-8511
穂,京都府京都市下京区 七条御所ノ内南町84-2,075-634-3995
Bar 奥,京都府京都市下京区 高材木町221-1,075-344-6040
SUGAR HILL KYOTO,京都府京都市下京区 寺町松原下ル植松町725,075-351-3913
punto punto,京都府京都市下京区 堺町21 Jimukinouedabldg1F,075-354-0351
WANDERERS STAND,京都府京都市下京区 八百屋町58 イチハタビル1F,075-353-5958
BAR Gaudi,京都府京都市下京区 坂東屋町283 シゲトシビル1F,075-708-3496
メゾンカイザー ジェイアール京都伊勢丹店,京都府京都市下京区 烏丸通塩小路下ル東塩小路町,075-708-3814
中華 ひさご,京都府京都市下京区 堺町仏光寺東前町402,075-361-0135
TRATTORIA M KYOTO,京都府京都市下京区 油小路町288 メルキュール京都ステーション,075-343-5566
京の四季 いろどり,京都府京都市下京区 東塩小路町577 大将軍ビル3F,075-343-9266
AUX BACCHANALES KYOTO,京都府京都市下京区 水銀屋町620 COCON烏丸1F,075-371-0033
人の味 舌の味 ふくざわ,京都府京都市下京区 西洞院通六条下ル西側町506,075-341-5421
京料理 ふぐ はも 割烹 由兵衛,京都府京都市下京区西石垣通四条下ル斉藤町118,075-351-1053
モリタ屋 ＪＲ京都伊勢丹店,京都府京都市下京区烏丸通塩小路下る東塩小路町901,075-365-7788
やきとりの笑い屋,京都府京都市下京区富小路通四条下ル 徳正寺42,075-351-8994
燻,京都府京都市下京区綾小路通室町西入善長寺町128,075-361-6664
島原 乙文,京都府京都市下京区花屋町通壬生西入薬園町158,075-351-2792
鳥初鴨川,京都府京都市下京区木屋町通高辻上る和泉屋町169,075-351-1615
筍料理・竹の子づくし 三栄,京都府京都市下京区河原町四条下ル二筋目東入ル,075-351-6992
酒と肴と藁焼きわだつみ,京都府京都市下京区高材木町226 前田ビル1F,075-585-4669
魚と7〜ととせぶん〜京都駅前店,京都府京都市下京区夷之町714 ヱビススクエア3F,075-351-1109
bar ISLAND,京都府京都市下京区東塩小路町577-2 エムワンビル2F,075-351-2292
ダイニングバー ポポラーレ,京都府京都市下京区東塩小路町577-2 エムワンビル1F,075-361-8803
カラオケバー リベラ 京都駅前店,京都府京都市下京区東塩小路町577-2 エムワンビルB1,075-371-8777
Blooming,京都府京都市下京区東塩小路町577-2 エムワンビル3F,075-365-3150
キムカツ 烏丸店,京都府京都市下京区水銀屋町620 COCONKRASUMA B1F,075-352-1129
スターバックスコーヒー LAQUE四条烏丸店,京都府京都市下京区四条通室町東入函谷鉾町101,075-257-7391
京料理 坂安,京都府京都市下京区七条通大宮東入大工町124,075-371-8219
イルキャンティ 京都 四条室町店,京都府京都市下京区室町通高辻上ル山王町554,075-365-9300
むろまち加地,京都府京都市下京区松原通新町東入中野之町185,075-353-1113
